# review_id = validation:DTT-1941-05-13-a-i0035#match-0:9bfc07c678aed3ab
# document_id = DTT-1941-05-13-a-i0035#match-0
# split = validation
# action = kept_gold
# context = a u, 12. Mai. ( DNB.) Wie die Telegraphenagentur der Sowjetunion melde t, hat die sowjetrussische Regierung den
GATT	O	O
.	O	O
Un	O	O
protocole	O	O
précise	O	O
que	O	O
des	O	O
mesures	O	O
de	O	O
sauvegarde	O	O
réciproques	O	O
pourront	O	O
être	O	O
prises	O	O
si	O	O
les	O	O
importations	O	O
de	O	O
produits	O	O
en	O	O
provenance	O	O
de	O	O
l	O	O
'	O	O
un	O	O
ou	O	O
de	O	O
l	O	O
'	O	O
autre	O	O
pays	O	O
étaient	O	O
de	O	O
nature	O	O
à	O	O
provoquer	O	O
de	O	O
graves	O	O
perturbations	O	O
sur	O	O
les	O	O
marchés	O	O
respectifs	O	O
.	O	O
(	O	O
UPI	B-org.ent.pressagency.up-upi	B-org.ent.pressagency.up-upi
,	O	O
AFP	B-org.ent.pressagency.afp	B-org.ent.pressagency.afp
,	O	O
Impar	O	O
.	O	O
)	O	O
VIETIQUE	O	O
,	O	O
NOUS	O	O
DEVONS	O	O
AVOIR	O	O
UNE	O	O
FORCE	O	O
DE	O	O
DISSUASION	O	O
,	O	O
COMME	O	O
LES	O	O
AUTRES	O	O
PAYS	O	O
DU	O	O
MONDE	O	O
LIBRE	O	O
.	O	O
NOUS	O	O
NE	O	O
DEVONS	O	O
PAS	O	O
REMETTRE	O	O
COMPLETEMENT	O	O
A	O	O
D	O	O
'	O	O
AUTRES	O	O
LE	O	O
SOIN	O	O
DE	O	O
NOTRE	O	O
DEFENSE	O	O
»	O	O
.	O	O
Il	O	O
souligna	O	O
que	O	O
la	O	O
recherche	O	O
nucléaire	O	O
n	O	O
'	O	O
est	O	O
pas	O	O
purement	O	O
militaire	O	O
,	O	O
mais	O	O
qu	O	O
'	O	O
elle	O	O
sert	O	O
et	O	O
servira	O	O
l	O	O
'	O	O
économie	O	O
nationale	O	O
.	O	O
Passant	O	O
en	O	O
revue	O	O
la	O	O
situation	O	O
nationale	O	O
,	O	O
le	O	O
premier	O	O
ministre	O	O
annonça	O	O
que	O	O
les	O	O
importations	O	O
sont	O	O
en	O	O
hausse	O	O
,	O	O
et	O	O
que	O	O
les	O	O
exportations	O	O
sont	O	O
eh	O	O
croissance	O	O
constante	O	O
.	O	O
Il	O	O
n	O	O
'	O	O
y	O	O
a	O	O
donc	O	O
pas	O	O
,	O	O
ajouta	O	O
-	O	O
til	O	O
,	O	O
danger	O	O
d	O	O
'	O	O
inflation	O	O
.	O	O
A	O	O
noter	O	O
que	O	O
M	O	O
.	O	O
Michel	O	O
Debré	O	O
a	O	O
fait	O	O
hier	O	O
sa	O	O
rentrée	O	O
au	O	O
Parlement	O	O
.	O	O
Il	O	O
a	O	O
été	O	O
vivement	O	O
et	O	O
longuement	O	O
applaudi	O	O
par	O	O
les	O	O
députés	O	O
de	O	O
la	O	O
majorité	O	O
gaulliste	O	O
et	O	O
les	O	O
républicains	O	O
indépendants	O	O
,	O	O
ceux	O	O
-	O	O
là	O	O
même	O	O
qui	O	O
frappèrent	O	O
dans	O	O
leurs	O	O
mains	O	O
après	O	O
l	O	O
'	O	O
exposé	O	O
de	O	O
M	O	O
.	O	O
pidou	O	O
,	O	O
tandis	O	O
que	O	O
les	O	O
représentants	O	O
de	O	O
l	O	O
'	O	O
extrême	O	O
gauche	O	O
et	O	O
de	O	O
la	O	O
gauche	O	O
tapaient	O	O
rageusement	O	O
leurs	O	O
pupitres	O	O
,	O	O
l	O	O
'	O	O
orateur	O	O
ayant	O	O
ironisé	O	O
sur	O	O
eux	O	O
.	O	O
(	O	O
AFP	B-org.ent.pressagency.afp	B-org.ent.pressagency.afp
,	O	O
Impar	O	O
.	O	O
)	O	O
Moscou	O	O
téléguiderait	O	O
Pendant	O	O
les	O	O
fêtes	O	O
de	O	O
Pâques	O	O
,	O	O
les	O	O
participants	O	O
à	O	O
la	O	O
marche	O	O
antiatomique	O	O
s	O	O
'	O	O
étaient	O	O
vu	O	O
distribuer	O	O
par	O	O
les	O	O
«	O	O
espions	O	O
de	O	O
la	O	O
paix	O	O
»	O	O
des	O	O
plans	O	O
militaires	O	O
ultra	O	O
-	O	O
secrets	O	O
.	O	O
Ces	O	O
mêmes	O	O
«	O	O
espions	O	O
»	O	O
continuent	O	O
leurs	O	O
exploits	O	O
.	O	O
L	O	O
'	O	O
autre	O	O
jour	O	O
,	O	O
pendant	O	O
plusieurs	O	O
heures	O	O
,	O	O
ils	O	O
ont	O	O
bloqué	O	O
toutes	O	O
les	O	O
lignes	O	O
niques	O	O
—	O	O
secrètes	O	O
—	O	O
des	O	O
services	O	O
de	O	O
sécurité	O	O
britanniques	O	O
.	O	O
Ils	O	O
encerclèrent	O	O
d	O	O
'	O	O
autre	O	O
part	O	O
,	O	O
un	O	O
quartier	O	O
général	O	O
—	O	O
secret	O	O
—	O	O
et	O	O
graphièrent	O	O
toutes	O	O
les	O	O
personnes	O	O
qui	O	O
y	O	O
entraient	O	O
et	O	O
en	O	O
sortaient	O	O
.	O	O
Le	O	O
«	O	O
Guardian	O	O
»	O	O
souligne	O	O
que	O	O
toutes	O	O
ces	O	O
activités	O	O
de	O	O
prétendus	O	O
pacifistes	O	O
constituent	O	O
tout	O	O
plement	O	O
un	O	O
sabotage	O	O
des	O	O
services	O	O
secrets	O	O
anglais	O	O
et	O	O
qu	O	O
'	O	O
elles	O	O
sont	O	O
inspirées	O	O
par	O	O
des	O	O
instructions	O	O
venant	O	O
de	O	O
Moscou	O	O
.	O	O
Le	O	O
mouvement	O	O
pour	O	O
le	O	O
désarmement	O	O
nucléaire	O	O
et	O	O
le	O	O
comité	O	O
des	O	O
cents	O	O
se	O	O
sont	O	O
désolidarisés	O	O
des	O	O
«	O	O
espions	O	O
de	O	O
la	O	O
paix	O	O
»	O	O
.	O	O
[	O	O
(	O	O
ATS	B-org.ent.pressagency.ats-sda	B-org.ent.pressagency.ats-sda
,	O	O
Impar	O	O
.	O	O
)	O	O

# review_id = validation:IMP-1973-09-14-a-i0323#match-0:23694b41898726aa
# document_id = IMP-1973-09-14-a-i0323#match-0
# split = validation
# action = accepted_empty_gold
# context = antigouvernementale A Tel Aviv La direction de la BBC a annonce que l'Union soviétique a cessé depuis lundi de brouiller ses émissions en russe à destination des auditeur viétiques. Le brouillage a également cessé pour les émissions en russe de la voix de l'Amérique et de 1 émetteur ouest-allemand « Deutsche Welle ». Il continue cependant pour les émissions de « Radio Liberté », une radio américaine qui émet depuis émissions de la radio israélienne. C'est la première fois depuis 1968 que les émissions de la BBC à destination de l'URSS — 31 heures par semaine — ne sont pas brouillées. ( ap)
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
antigouvernementale	O	O
A	O	O
Tel	O	O
Aviv	O	O
La	O	O
direction	O	O
de	O	O
la	O	O
BBC	O	O
a	O	O
annonce	O	O
que	O	O
l	O	O
'	O	O
Union	O	O
soviétique	O	O
a	O	O
cessé	O	O
depuis	O	O
lundi	O	O
de	O	O
brouiller	O	O
ses	O	O
émissions	O	O
en	O	O
russe	O	O
à	O	O
destination	O	O
des	O	O
auditeur	O	O
viétiques	O	O
.	O	O
Le	O	O
brouillage	O	O
a	O	O
également	O	O
cessé	O	O
pour	O	O
les	O	O
émissions	O	O
en	O	O
russe	O	O
de	O	O
la	O	O
voix	B-org.ent.radiostation.voice-of-america	B-org.ent.radiostation.voice-of-america
de	I-org.ent.radiostation.voice-of-america	I-org.ent.radiostation.voice-of-america
l	I-org.ent.radiostation.voice-of-america	I-org.ent.radiostation.voice-of-america
'	I-org.ent.radiostation.voice-of-america	I-org.ent.radiostation.voice-of-america
Amérique	I-org.ent.radiostation.voice-of-america	I-org.ent.radiostation.voice-of-america
et	O	O
de	O	O
1	O	O
émetteur	O	O
ouest	O	O
-	O	O
allemand	O	O
«	O	O
Deutsche	B-org.ent.radiostation.deutsche-welle	B-org.ent.radiostation.deutsche-welle
Welle	I-org.ent.radiostation.deutsche-welle	I-org.ent.radiostation.deutsche-welle
»	O	O
.	O	O
Il	O	O
continue	O	O
cependant	O	O
pour	O	O
les	O	O
émissions	O	O
de	O	O
«	O	O
Radio	B-org.ent.radiostation.radio-liberty	B-org.ent.radiostation.radio-liberty
Liberté	I-org.ent.radiostation.radio-liberty	I-org.ent.radiostation.radio-liberty
»	O	O
,	O	O
une	O	O
radio	O	O
américaine	O	O
qui	O	O
émet	O	O
depuis	O	O
émissions	O	O
de	O	O
la	O	O
radio	O	O
israélienne	O	O
.	O	O
C	O	O
'	O	O
est	O	O
la	O	O
première	O	O
fois	O	O
depuis	O	O
1968	O	O
que	O	O
les	O	O
émissions	O	O
de	O	O
la	O	O
BBC	B-org.ent.radiostation.bbc	B-org.ent.radiostation.bbc
à	O	O
destination	O	O
de	O	O
l	O	O
'	O	O
URSS	O	O
—	O	O
31	O	O
heures	O	O
par	O	O
semaine	O	O
—	O	O
ne	O	O
sont	O	O
pas	O	O
brouillées	O	O
.	O	O
(	O	O
ap	B-org.ent.pressagency.ap	B-org.ent.pressagency.ap
)	O	O

# review_id = validation:IMP-1973-09-14-a-i0323#match-0:363beb7906c63c0e
# document_id = IMP-1973-09-14-a-i0323#match-0
# split = validation
# action = kept_gold
# context = cessé pour les émissions en russe de la voix de l'Amérique et de 1 émetteur ouest-allemand « Deutsche Welle ». Il continue cependant pour les émissions de « Radio Liberté », une radio américaine qui émet depuis émissions de la radio israélienne. C'est la première fois depuis 1968 que les émissions de la BBC à destination de l'URSS — 31 heures par semaine — ne sont pas brouillées. ( ap)
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
cessé	O	O
pour	O	O
les	O	O
émissions	O	O
en	O	O
russe	O	O
de	O	O
la	O	O
voix	B-org.ent.radiostation.voice-of-america	B-org.ent.radiostation.voice-of-america
de	I-org.ent.radiostation.voice-of-america	I-org.ent.radiostation.voice-of-america
l	I-org.ent.radiostation.voice-of-america	I-org.ent.radiostation.voice-of-america
'	I-org.ent.radiostation.voice-of-america	I-org.ent.radiostation.voice-of-america
Amérique	I-org.ent.radiostation.voice-of-america	I-org.ent.radiostation.voice-of-america
et	O	O
de	O	O
1	O	O
émetteur	O	O
ouest	O	O
-	O	O
allemand	O	O
«	O	O
Deutsche	B-org.ent.radiostation.deutsche-welle	B-org.ent.radiostation.deutsche-welle
Welle	I-org.ent.radiostation.deutsche-welle	I-org.ent.radiostation.deutsche-welle
»	O	O
.	O	O
Il	O	O
continue	O	O
cependant	O	O
pour	O	O
les	O	O
émissions	O	O
de	O	O
«	O	O
Radio	B-org.ent.radiostation.radio-liberty	B-org.ent.radiostation.radio-liberty
Liberté	I-org.ent.radiostation.radio-liberty	I-org.ent.radiostation.radio-liberty
»	O	O
,	O	O
une	O	O
radio	O	O
américaine	O	O
qui	O	O
émet	O	O
depuis	O	O
émissions	O	O
de	O	O
la	O	O
radio	O	O
israélienne	O	O
.	O	O
C	O	O
'	O	O
est	O	O
la	O	O
première	O	O
fois	O	O
depuis	O	O
1968	O	O
que	O	O
les	O	O
émissions	O	O
de	O	O
la	O	O
BBC	B-org.ent.radiostation.bbc	B-org.ent.radiostation.bbc
à	O	O
destination	O	O
de	O	O
l	O	O
'	O	O
URSS	O	O
—	O	O
31	O	O
heures	O	O
par	O	O
semaine	O	O
—	O	O
ne	O	O
sont	O	O
pas	O	O
brouillées	O	O
.	O	O
(	O	O
ap	B-org.ent.pressagency.ap	B-org.ent.pressagency.ap
)	O	O

# review_id = validation:IMP-1985-07-09-a-i0042:1315a5b1c1418f12
# document_id = IMP-1985-07-09-a-i0042
# split = validation
# action = accepted_empty_gold
# context = dernier numéro de l'hebdomadaire alémanique « Schweizer Illustrierte ». 362 % des 258 Suisses romands et alémaniques interrogés croient en outre qu'ils peuvent être contaminés par le virus du SIDA sans avoir eu de contact corporel avec un malade. Le sondage effectué en juin par un institut lucernois d'études de marché montre aussi que les Romands se préoccupent davantage de cette maladie que leurs compatriotes alémaniques. 92,3 % des Romands ont déjà entendu parler ou lu quelque chose sur le SIDA contre 82,6 % des Suisses en général. 71 £% des Alémaniques considèrent comme improbable l'éventualité de tracterle SIDA durant les deux années à. venir. Seuls 48,3 % des Romands partagent ce point de vue. 64,8 % de toutes les personnes interrogées sont persuadées qu'elles n'attraperont pas la redoutable maladie d'ici à deux ans. 15,5 % en revanche pensent exactement le contraire. 63,4 % excluent toute possibilité de contamination sans contact corporel direct avec une personne infectée. Un bon tiers (362 %) est toutefois persuadé que le risque d'infection n'est pas tributaire d'un contact avec une personne malade, (ap)
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
dernier	O	O
numéro	O	O
de	O	O
l	O	O
'	O	O
hebdomadaire	O	O
alémanique	O	O
«	O	O
Schweizer	O	O
Illustrierte	O	O
»	O	O
.	O	O
362	O	O
%	O	O
des	O	O
258	O	O
Suisses	O	O
romands	O	O
et	O	O
alémaniques	O	O
interrogés	O	O
croient	O	O
en	O	O
outre	O	O
qu	O	O
'	O	O
ils	O	O
peuvent	O	O
être	O	O
contaminés	O	O
par	O	O
le	O	O
virus	O	O
du	O	O
SIDA	O	O
sans	O	O
avoir	O	O
eu	O	O
de	O	O
contact	O	O
corporel	O	O
avec	O	O
un	O	O
malade	O	O
.	O	O
Le	O	O
sondage	O	O
effectué	O	O
en	O	O
juin	O	O
par	O	O
un	O	O
institut	O	O
lucernois	O	O
d	O	O
'	O	O
études	O	O
de	O	O
marché	O	O
montre	O	O
aussi	O	O
que	O	O
les	O	O
Romands	O	O
se	O	O
préoccupent	O	O
davantage	O	O
de	O	O
cette	O	O
maladie	O	O
que	O	O
leurs	O	O
compatriotes	O	O
alémaniques	O	O
.	O	O
92	O	O
,	O	O
3	O	O
%	O	O
des	O	O
Romands	O	O
ont	O	O
déjà	O	O
entendu	O	O
parler	O	O
ou	O	O
lu	O	O
quelque	O	O
chose	O	O
sur	O	O
le	O	O
SIDA	O	O
contre	O	O
82	O	O
,	O	O
6	O	O
%	O	O
des	O	O
Suisses	O	O
en	O	O
général	O	O
.	O	O
71	O	O
£	O	O
%	O	O
des	O	O
Alémaniques	O	O
considèrent	O	O
comme	O	O
improbable	O	O
l	O	O
'	O	O
éventualité	O	O
de	O	O
tracterle	O	O
SIDA	O	O
durant	O	O
les	O	O
deux	O	O
années	O	O
à	O	O
.	O	O
venir	O	O
.	O	O
Seuls	O	O
48	O	O
,	O	O
3	O	O
%	O	O
des	O	O
Romands	O	O
partagent	O	O
ce	O	O
point	O	O
de	O	O
vue	O	O
.	O	O
64	O	O
,	O	O
8	O	O
%	O	O
de	O	O
toutes	O	O
les	O	O
personnes	O	O
interrogées	O	O
sont	O	O
persuadées	O	O
qu	O	O
'	O	O
elles	O	O
n	O	O
'	O	O
attraperont	O	O
pas	O	O
la	O	O
redoutable	O	O
maladie	O	O
d	O	O
'	O	O
ici	O	O
à	O	O
deux	O	O
ans	O	O
.	O	O
15	O	O
,	O	O
5	O	O
%	O	O
en	O	O
revanche	O	O
pensent	O	O
exactement	O	O
le	O	O
contraire	O	O
.	O	O
63	O	O
,	O	O
4	O	O
%	O	O
excluent	O	O
toute	O	O
possibilité	O	O
de	O	O
contamination	O	O
sans	O	O
contact	O	O
corporel	O	O
direct	O	O
avec	O	O
une	O	O
personne	O	O
infectée	O	O
.	O	O
Un	O	O
bon	O	O
tiers	O	O
(	O	O
362	O	O
%	O	O
)	O	O
est	O	O
toutefois	O	O
persuadé	O	O
que	O	O
le	O	O
risque	O	O
d	O	O
'	O	O
infection	O	O
n	O	O
'	O	O
est	O	O
pas	O	O
tributaire	O	O
d	O	O
'	O	O
un	O	O
contact	O	O
avec	O	O
une	O	O
personne	O	O
malade	O	O
,	O	O
(	O	O
ap	B-org.ent.pressagency.ap	B-org.ent.pressagency.ap
)	O	O

# review_id = validation:indeplux-1880-02-07-a-i0004:47107d9749ce6b97
# document_id = indeplux-1880-02-07-a-i0004
# split = validation
# action = kept_gold
# context = provient d’Australie. L 'Agence Reuter de Bombay a ouvert une souscription en faveur
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
provient	O	O
d	O	O
’	O	O
Australie	O	O
.	O	O
L	O	O
'	O	O
Agence	O	O
Reuter	B-org.ent.pressagency.reuters	B-org.ent.pressagency.reuters
de	O	O
Bombay	O	O
a	O	O
ouvert	O	O
une	O	O
souscription	O	O
en	O	O
faveur	O	O

# review_id = validation:JDG-1953-04-07-a-i0103#match-0:56ba571de8562fab
# document_id = JDG-1953-04-07-a-i0103#match-0
# split = validation
# action = kept_gold
# context = € Europe libre > (Radio free Europe). Au siège du haut commissariat,
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
€	O	O
Europe	B-org.ent.radiostation.radio-free-europe	B-org.ent.radiostation.radio-free-europe
libre	I-org.ent.radiostation.radio-free-europe	I-org.ent.radiostation.radio-free-europe
>	O	O
(	O	O
Radio	B-org.ent.radiostation.radio-free-europe	B-org.ent.radiostation.radio-free-europe
free	I-org.ent.radiostation.radio-free-europe	I-org.ent.radiostation.radio-free-europe
Europe	I-org.ent.radiostation.radio-free-europe	I-org.ent.radiostation.radio-free-europe
)	O	O
.	O	O
Au	O	O
siège	O	O
du	O	O
haut	O	O
commissariat	O	O
,	O	O

# review_id = validation:JDG-1967-03-08-a-i0019:624c5f21a511a088
# document_id = JDG-1967-03-08-a-i0019
# split = validation
# action = accepted_prediction
# context = Siegfried Frey Genève, 7. — (ATS) M. Albert Gossin, vice-directeur de l'ATS, a rendu hommage, en ces termes, lundi soir, à 22 h. 30, devant les caméras de la Télévision romande, à la mémoire de feu Siegfried Frey : « L'Agence télégraphique suisse est en deuil. Son directeur, M. Siegfried Frey, s'est éteint brusquement lundi matin à l'aube. Ce deuil frappe non seulement notre maison mais tout ce qui, de près ou de loin, concerne l'information. Rien ne faisait prévoir une disparition aussi brusque. Siegfried Frey a été frappé par la mort comme le chêne peut l'être en plein orage par la foudre, en pleine tempête, peut-on même dire car rien, au fond, n'est plus tumultueux, plus tempétueux que l'activité fébrile et harcelante d'une agence d'information que les événements ne cessent de secouer jour et nuit. Jour et nuit, en effet puisque depuis sa fondation, il y a bientôt trois quarts de siècle, l'ATS n'a jamais fermé ses portes.
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
Siegfried	O	O
Frey	O	O
Genève	O	O
,	O	O
7	O	O
.	O	O
—	O	O
(	O	O
ATS	B-org.ent.pressagency.ats-sda	B-org.ent.pressagency.ats-sda
)	O	O
M	O	O
.	O	O
Albert	O	O
Gossin	O	O
,	O	O
vice	O	O
-	O	O
directeur	O	O
de	O	O
l	O	O
'	O	O
ATS	O	B-org.ent.pressagency.ats-sda
,	O	O
a	O	O
rendu	O	O
hommage	O	O
,	O	O
en	O	O
ces	O	O
termes	O	O
,	O	O
lundi	O	O
soir	O	O
,	O	O
à	O	O
22	O	O
h	O	O
.	O	O
30	O	O
,	O	O
devant	O	O
les	O	O
caméras	O	O
de	O	O
la	O	O
Télévision	O	O
romande	O	O
,	O	O
à	O	O
la	O	O
mémoire	O	O
de	O	O
feu	O	O
Siegfried	O	O
Frey	O	O
:	O	O
«	O	O
L	O	O
'	O	O
Agence	B-org.ent.pressagency.ats-sda	B-org.ent.pressagency.ats-sda
télégraphique	I-org.ent.pressagency.ats-sda	I-org.ent.pressagency.ats-sda
suisse	I-org.ent.pressagency.ats-sda	I-org.ent.pressagency.ats-sda
est	O	O
en	O	O
deuil	O	O
.	O	O
Son	O	O
directeur	O	O
,	O	O
M	O	O
.	O	O
Siegfried	O	O
Frey	O	O
,	O	O
s	O	O
'	O	O
est	O	O
éteint	O	O
brusquement	O	O
lundi	O	O
matin	O	O
à	O	O
l	O	O
'	O	O
aube	O	O
.	O	O
Ce	O	O
deuil	O	O
frappe	O	O
non	O	O
seulement	O	O
notre	O	O
maison	O	O
mais	O	O
tout	O	O
ce	O	O
qui	O	O
,	O	O
de	O	O
près	O	O
ou	O	O
de	O	O
loin	O	O
,	O	O
concerne	O	O
l	O	O
'	O	O
information	O	O
.	O	O
Rien	O	O
ne	O	O
faisait	O	O
prévoir	O	O
une	O	O
disparition	O	O
aussi	O	O
brusque	O	O
.	O	O
Siegfried	O	O
Frey	O	O
a	O	O
été	O	O
frappé	O	O
par	O	O
la	O	O
mort	O	O
comme	O	O
le	O	O
chêne	O	O
peut	O	O
l	O	O
'	O	O
être	O	O
en	O	O
plein	O	O
orage	O	O
par	O	O
la	O	O
foudre	O	O
,	O	O
en	O	O
pleine	O	O
tempête	O	O
,	O	O
peut	O	O
-	O	O
on	O	O
même	O	O
dire	O	O
car	O	O
rien	O	O
,	O	O
au	O	O
fond	O	O
,	O	O
n	O	O
'	O	O
est	O	O
plus	O	O
tumultueux	O	O
,	O	O
plus	O	O
tempétueux	O	O
que	O	O
l	O	O
'	O	O
activité	O	O
fébrile	O	O
et	O	O
harcelante	O	O
d	O	O
'	O	O
une	O	O
agence	O	O
d	O	O
'	O	O
information	O	O
que	O	O
les	O	O
événements	O	O
ne	O	O
cessent	O	O
de	O	O
secouer	O	O
jour	O	O
et	O	O
nuit	O	O
.	O	O
Jour	O	O
et	O	O
nuit	O	O
,	O	O
en	O	O
effet	O	O
puisque	O	O
depuis	O	O
sa	O	O
fondation	O	O
,	O	O
il	O	O
y	O	O
a	O	O
bientôt	O	O
trois	O	O
quarts	O	O
de	O	O
siècle	O	O
,	O	O
l	O	O
'	O	O
ATS	B-org.ent.pressagency.ats-sda	B-org.ent.pressagency.ats-sda
n	O	O
'	O	O
a	O	O
jamais	O	O
fermé	O	O
ses	O	O
portes	O	O
.	O	O

# review_id = validation:JDG-1994-09-06-a-i0187#match-0:e2e76d509c3f7e59
# document_id = JDG-1994-09-06-a-i0187#match-0
# split = validation
# action = accepted_empty_gold
# context = « China Youth Daily ». La librairie Xinhua et la maison d'édition des Beaux
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
«	O	O
China	O	O
Youth	O	O
Daily	O	O
»	O	O
.	O	O
La	O	O
librairie	O	O
Xinhua	O	O
et	O	O
la	O	O
maison	O	O
d	O	O
'	O	O
édition	O	O
des	O	O
Beaux	O	O

# review_id = validation:lematin-1940-02-15-a-i0084#match-0:cc14016ba51ba1ad
# document_id = lematin-1940-02-15-a-i0084#match-0
# split = validation
# action = accepted_empty_gold
# context = - (Dép- Radio). Radio-Vatican a diffusé, hier, en allemand,
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
-	O	O
(	O	O
Dép	O	O
-	O	O
Radio	O	B-org.ent.radiostation.vatican-radio
)	O	O
.	O	O
Radio	B-org.ent.radiostation.vatican-radio	B-org.ent.radiostation.vatican-radio
-	I-org.ent.radiostation.vatican-radio	I-org.ent.radiostation.vatican-radio
Vatican	I-org.ent.radiostation.vatican-radio	I-org.ent.radiostation.vatican-radio
a	O	O
diffusé	O	O
,	O	O
hier	O	O
,	O	O
en	O	O
allemand	O	O
,	O	O

# review_id = validation:lematin-1940-02-15-a-i0084#match-0:297532437ec16a74
# document_id = lematin-1940-02-15-a-i0084#match-0
# split = validation
# action = accepted_prediction
# context = - (Dép- Radio). Radio-Vatican a diffusé, hier, en allemand,
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
-	O	O
(	O	O
Dép	O	O
-	O	O
Radio	O	B-org.ent.radiostation.vatican-radio
)	O	O
.	O	O
Radio	B-org.ent.radiostation.vatican-radio	B-org.ent.radiostation.vatican-radio
-	I-org.ent.radiostation.vatican-radio	I-org.ent.radiostation.vatican-radio
Vatican	I-org.ent.radiostation.vatican-radio	I-org.ent.radiostation.vatican-radio
a	O	O
diffusé	O	O
,	O	O
hier	O	O
,	O	O
en	O	O
allemand	O	O
,	O	O

# review_id = validation:lematin-1941-02-07-a-i0052#match-0:099819c3125728cc
# document_id = lematin-1941-02-07-a-i0052#match-0
# split = validation
# action = kept_gold
# context = Reuter change de chef LONDRES, 6 février.  (Europapress). Sir Roderick Jones, qui est depuis un quart de siècle à la tête des services de l'agence Reuter (il succéda en 1915.au baron
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
Reuter	B-org.ent.pressagency.reuters	B-org.ent.pressagency.reuters
change	O	O
de	O	O
chef	O	O
LONDRES	O	O
,	O	O
6	O	O
février	O	O
.	O	O
(	O	O
Europapress	B-org.ent.pressagency.europapress	B-org.ent.pressagency.europapress
)	O	O
.	O	O
Sir	O	O
Roderick	O	O
Jones	O	O
,	O	O
qui	O	O
est	O	O
depuis	O	O
un	O	O
quart	O	O
de	O	O
siècle	O	O
à	O	O
la	O	O
tête	O	O
des	O	O
services	O	O
de	O	O
l	O	O
'	O	O
agence	O	O
Reuter	B-org.ent.pressagency.reuters	B-org.ent.pressagency.reuters
(	O	O
il	O	O
succéda	O	O
en	O	O
1915	O	O
.	O	O
au	O	O
baron	O	O

# review_id = validation:LSE-1942-07-24-a-i0026:dce637c320617886
# document_id = LSE-1942-07-24-a-i0026
# split = validation
# action = kept_gold
# context = est solide. Une information d’ « United Press » annonçait hier que le maréchal Rommel avait été tué, mais, ce matin, Berlin dément la nouvelle. Berlin, 23 juillet. (DNB.) Le maréchal Rommel, apprend-on de source militaire, a dirigé personnellement le 22 juillet les combats défensifs couronnés de succès des troupes allemandes et italiennes devant la po position d'El Alamein, combats au cours desquels 1,000 Britanniques furent faits prisonniers et 60 chars britanniques détruits. Il résulte de ce fait que les bruits selon lesquels Rommel serait blessé ou malade sont inventés. tenant que les forces armées américaines arri arrivent en grand nombre en Grande-Bretagne, nous commençons un nouvel essai d’amitié. J'ai l'am l'ambition que les Américains et nous établiront des sentiments de camaraderie de guerre qui subsis subsisteront dans la paix. Cette camaraderie ne du durera que si les Américains et nous prouvons que nous aimons les mêmes choses fondamentales : la liberté, le respect humain, 1 amour-propre et des facilités pour chacun. Pour la première fois dans l'histoire, l'avenir de l'amitié anglo-améri anglo-américaine se trouve aux mains de la population bri britannique. Je désire que de la guerre sorte un avantage durable pour la paix. acharnés se livrent près de Tsymlyanskaya, petite ville sur les rives du Don où la maîtrise du fleu ve couperait les communications fluviales Rostov. La menace contre Rostov venant du s’accentue d'heure en heure. Autour de Novo cherkassk, à une cinquantaine de kilomètres la ville, l’armée rouge s’est livrée la nuit derni re à des combats d'arrière-garde. Ces 14 derniers jours, les Allemands avanç de Rossoch ont fait 280 km. en aval du fleuve et cette dernière semaine, ils ont progressé d’ viron 160 km. de la région de Millerovo à de Tsymlyanskaya. Les forces soviétiques se livr rent nuit et jour à des actions défensives de pli sur trois fronts au moins : au sud et au sud est de la région de Millerovo et au sud-est Vorochilovgrad. Version d’Exchange Tclcgrnpli
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
est	O	O
solide	O	O
.	O	O
Une	O	O
information	O	O
d	O	O
’	O	O
«	O	O
United	B-org.ent.pressagency.up-upi	B-org.ent.pressagency.up-upi
Press	I-org.ent.pressagency.up-upi	I-org.ent.pressagency.up-upi
»	O	O
annonçait	O	O
hier	O	O
que	O	O
le	O	O
maréchal	O	O
Rommel	O	O
avait	O	O
été	O	O
tué	O	O
,	O	O
mais	O	O
,	O	O
ce	O	O
matin	O	O
,	O	O
Berlin	O	O
dément	O	O
la	O	O
nouvelle	O	O
.	O	O
Berlin	O	O
,	O	O
23	O	O
juillet	O	O
.	O	O
(	O	O
DNB	B-org.ent.pressagency.dnb	B-org.ent.pressagency.dnb
.	O	O
)	O	O
Le	O	O
maréchal	O	O
Rommel	O	O
,	O	O
apprend	O	O
-	O	O
on	O	O
de	O	O
source	O	O
militaire	O	O
,	O	O
a	O	O
dirigé	O	O
personnellement	O	O
le	O	O
22	O	O
juillet	O	O
les	O	O
combats	O	O
défensifs	O	O
couronnés	O	O
de	O	O
succès	O	O
des	O	O
